Associated_count,Time,ID,Room_Capacity,Module,Registered_Students,Hour,Date,Room,Occupancy
50,12:36:11,122015-11-05B004,220,COMP20070,107.0,12,2015-11-05,B004,0.25
52,12:41:47,122015-11-05B004,220,COMP20070,107.0,12,2015-11-05,B004,0.25
59,12:46:44,122015-11-05B004,220,COMP20070,107.0,12,2015-11-05,B004,0.25
44,12:52:08,122015-11-05B004,220,COMP20070,107.0,12,2015-11-05,B004,0.25
32,12:57:51,122015-11-05B004,220,COMP20070,107.0,12,2015-11-05,B004,0.25
69,13:03:10,132015-11-05B004,220,COMP10110,113.0,13,2015-11-05,B004,0.5
90,13:08:06,132015-11-05B004,220,COMP10110,113.0,13,2015-11-05,B004,0.5
100,13:12:30,132015-11-05B004,220,COMP10110,113.0,13,2015-11-05,B004,0.5
99,13:17:21,132015-11-05B004,220,COMP10110,113.0,13,2015-11-05,B004,0.5
99,13:22:29,132015-11-05B004,220,COMP10110,113.0,13,2015-11-05,B004,0.5
103,13:27:30,132015-11-05B004,220,COMP10110,113.0,13,2015-11-05,B004,0.5
102,13:32:37,132015-11-05B004,220,COMP10110,113.0,13,2015-11-05,B004,0.5
103,13:37:57,132015-11-05B004,220,COMP10110,113.0,13,2015-11-05,B004,0.5
101,13:41:28,132015-11-05B004,220,COMP10110,113.0,13,2015-11-05,B004,0.5
105,13:47:59,132015-11-05B004,220,COMP10110,113.0,13,2015-11-05,B004,0.5
74,13:53:21,132015-11-05B004,220,COMP10110,113.0,13,2015-11-05,B004,0.5
17,13:59:09,132015-11-05B004,220,COMP10110,113.0,13,2015-11-05,B004,0.5
27,14:05:16,142015-11-05B004,220,ENVB30110,83.0,14,2015-11-05,B004,0.25
69,14:08:56,142015-11-05B004,220,ENVB30110,83.0,14,2015-11-05,B004,0.25
72,14:13:33,142015-11-05B004,220,ENVB30110,83.0,14,2015-11-05,B004,0.25
68,14:18:32,142015-11-05B004,220,ENVB30110,83.0,14,2015-11-05,B004,0.25
69,14:23:48,142015-11-05B004,220,ENVB30110,83.0,14,2015-11-05,B004,0.25
66,14:28:39,142015-11-05B004,220,ENVB30110,83.0,14,2015-11-05,B004,0.25
73,14:33:35,142015-11-05B004,220,ENVB30110,83.0,14,2015-11-05,B004,0.25
71,14:39:15,142015-11-05B004,220,ENVB30110,83.0,14,2015-11-05,B004,0.25
70,14:43:49,142015-11-05B004,220,ENVB30110,83.0,14,2015-11-05,B004,0.25
66,14:49:00,142015-11-05B004,220,ENVB30110,83.0,14,2015-11-05,B004,0.25
11,14:54:46,142015-11-05B004,220,ENVB30110,83.0,14,2015-11-05,B004,0.25
2,15:00:31,152015-11-05B004,220,Vacant,-1.0,15,2015-11-05,B004,0.0
0,15:05:16,152015-11-05B004,220,Vacant,-1.0,15,2015-11-05,B004,0.0
0,15:09:33,152015-11-05B004,220,Vacant,-1.0,15,2015-11-05,B004,0.0
0,15:14:38,152015-11-05B004,220,Vacant,-1.0,15,2015-11-05,B004,0.0
1,15:19:21,152015-11-05B004,220,Vacant,-1.0,15,2015-11-05,B004,0.0
0,15:24:24,152015-11-05B004,220,Vacant,-1.0,15,2015-11-05,B004,0.0
0,15:29:25,152015-11-05B004,220,Vacant,-1.0,15,2015-11-05,B004,0.0
0,15:34:28,152015-11-05B004,220,Vacant,-1.0,15,2015-11-05,B004,0.0
0,15:39:39,152015-11-05B004,220,Vacant,-1.0,15,2015-11-05,B004,0.0
0,15:44:55,152015-11-05B004,220,Vacant,-1.0,15,2015-11-05,B004,0.0
0,15:49:52,152015-11-05B004,220,Vacant,-1.0,15,2015-11-05,B004,0.0
0,15:55:25,152015-11-05B004,220,Vacant,-1.0,15,2015-11-05,B004,0.0
0,16:00:46,162015-11-05B004,220,COMP20010,108.0,16,2015-11-05,B004,0.0
0,16:06:01,162015-11-05B004,220,COMP20010,108.0,16,2015-11-05,B004,0.0
0,16:10:40,162015-11-05B004,220,COMP20010,108.0,16,2015-11-05,B004,0.0
0,16:15:20,162015-11-05B004,220,COMP20010,108.0,16,2015-11-05,B004,0.0
0,16:20:16,162015-11-05B004,220,COMP20010,108.0,16,2015-11-05,B004,0.0
0,16:25:19,162015-11-05B004,220,COMP20010,108.0,16,2015-11-05,B004,0.0
0,16:30:17,162015-11-05B004,220,COMP20010,108.0,16,2015-11-05,B004,0.0
0,16:35:20,162015-11-05B004,220,COMP20010,108.0,16,2015-11-05,B004,0.0
0,16:40:28,162015-11-05B004,220,COMP20010,108.0,16,2015-11-05,B004,0.0
0,16:45:28,162015-11-05B004,220,COMP20010,108.0,16,2015-11-05,B004,0.0
0,16:50:30,162015-11-05B004,220,COMP20010,108.0,16,2015-11-05,B004,0.0
0,16:55:46,162015-11-05B004,220,COMP20010,108.0,16,2015-11-05,B004,0.0
5,09:01:03,92015-11-06B004,220,Vacant,-1.0,9,2015-11-06,B004,0.0
7,09:06:03,92015-11-06B004,220,Vacant,-1.0,9,2015-11-06,B004,0.0
7,09:10:52,92015-11-06B004,220,Vacant,-1.0,9,2015-11-06,B004,0.0
7,09:15:52,92015-11-06B004,220,Vacant,-1.0,9,2015-11-06,B004,0.0
8,09:20:51,92015-11-06B004,220,Vacant,-1.0,9,2015-11-06,B004,0.0
9,09:25:56,92015-11-06B004,220,Vacant,-1.0,9,2015-11-06,B004,0.0
10,09:31:04,92015-11-06B004,220,Vacant,-1.0,9,2015-11-06,B004,0.0
10,09:36:10,92015-11-06B004,220,Vacant,-1.0,9,2015-11-06,B004,0.0
11,09:41:09,92015-11-06B004,220,Vacant,-1.0,9,2015-11-06,B004,0.0
12,09:46:23,92015-11-06B004,220,Vacant,-1.0,9,2015-11-06,B004,0.0
15,09:51:33,92015-11-06B004,220,Vacant,-1.0,9,2015-11-06,B004,0.0
30,09:56:58,92015-11-06B004,220,Vacant,-1.0,9,2015-11-06,B004,0.0
40,10:02:24,102015-11-06B004,220,MATH10200,96.0,10,2015-11-06,B004,0.5
56,10:07:08,102015-11-06B004,220,MATH10200,96.0,10,2015-11-06,B004,0.5
63,10:11:47,102015-11-06B004,220,MATH10200,96.0,10,2015-11-06,B004,0.5
66,10:16:44,102015-11-06B004,220,MATH10200,96.0,10,2015-11-06,B004,0.5
65,10:21:43,102015-11-06B004,220,MATH10200,96.0,10,2015-11-06,B004,0.5
68,10:26:45,102015-11-06B004,220,MATH10200,96.0,10,2015-11-06,B004,0.5
66,10:31:52,102015-11-06B004,220,MATH10200,96.0,10,2015-11-06,B004,0.5
66,10:36:10,102015-11-06B004,220,MATH10200,96.0,10,2015-11-06,B004,0.5
66,10:42:39,102015-11-06B004,220,MATH10200,96.0,10,2015-11-06,B004,0.5
67,10:47:16,102015-11-06B004,220,MATH10200,96.0,10,2015-11-06,B004,0.5
63,10:52:31,102015-11-06B004,220,MATH10200,96.0,10,2015-11-06,B004,0.5
22,10:58:23,102015-11-06B004,220,MATH10200,96.0,10,2015-11-06,B004,0.5
20,11:03:39,112015-11-06B004,220,COMP30070,84.0,11,2015-11-06,B004,0.25
28,11:08:05,112015-11-06B004,220,COMP30070,84.0,11,2015-11-06,B004,0.25
31,11:12:53,112015-11-06B004,220,COMP30070,84.0,11,2015-11-06,B004,0.25
33,11:17:44,112015-11-06B004,220,COMP30070,84.0,11,2015-11-06,B004,0.25
33,11:22:41,112015-11-06B004,220,COMP30070,84.0,11,2015-11-06,B004,0.25
32,11:27:55,112015-11-06B004,220,COMP30070,84.0,11,2015-11-06,B004,0.25
29,11:32:54,112015-11-06B004,220,COMP30070,84.0,11,2015-11-06,B004,0.25
32,11:38:01,112015-11-06B004,220,COMP30070,84.0,11,2015-11-06,B004,0.25
31,11:43:04,112015-11-06B004,220,COMP30070,84.0,11,2015-11-06,B004,0.25
31,11:48:14,112015-11-06B004,220,COMP30070,84.0,11,2015-11-06,B004,0.25
33,11:53:33,112015-11-06B004,220,COMP30070,84.0,11,2015-11-06,B004,0.25
30,11:58:53,112015-11-06B004,220,COMP30070,84.0,11,2015-11-06,B004,0.25
4,12:04:24,122015-11-06B004,220,Vacant,-1.0,12,2015-11-06,B004,0.25
3,12:08:41,122015-11-06B004,220,Vacant,-1.0,12,2015-11-06,B004,0.25
4,12:13:41,122015-11-06B004,220,Vacant,-1.0,12,2015-11-06,B004,0.25
1,12:18:48,122015-11-06B004,220,Vacant,-1.0,12,2015-11-06,B004,0.25
1,12:23:44,122015-11-06B004,220,Vacant,-1.0,12,2015-11-06,B004,0.25
2,12:29:12,122015-11-06B004,220,Vacant,-1.0,12,2015-11-06,B004,0.25
2,12:34:01,122015-11-06B004,220,Vacant,-1.0,12,2015-11-06,B004,0.25
1,12:39:03,122015-11-06B004,220,Vacant,-1.0,12,2015-11-06,B004,0.25
2,12:44:11,122015-11-06B004,220,Vacant,-1.0,12,2015-11-06,B004,0.25
3,12:49:32,122015-11-06B004,220,Vacant,-1.0,12,2015-11-06,B004,0.25
9,12:54:37,122015-11-06B004,220,Vacant,-1.0,12,2015-11-06,B004,0.25
27,12:59:54,122015-11-06B004,220,Vacant,-1.0,12,2015-11-06,B004,0.25
48,13:05:32,132015-11-06B004,220,COMP20110,103.0,13,2015-11-06,B004,0.5
53,13:09:54,132015-11-06B004,220,COMP20110,103.0,13,2015-11-06,B004,0.5
46,13:14:48,132015-11-06B004,220,COMP20110,103.0,13,2015-11-06,B004,0.5
43,13:19:39,132015-11-06B004,220,COMP20110,103.0,13,2015-11-06,B004,0.5
47,13:24:45,132015-11-06B004,220,COMP20110,103.0,13,2015-11-06,B004,0.5
52,13:34:47,132015-11-06B004,220,COMP20110,103.0,13,2015-11-06,B004,0.5
49,13:39:48,132015-11-06B004,220,COMP20110,103.0,13,2015-11-06,B004,0.5
51,13:44:52,132015-11-06B004,220,COMP20110,103.0,13,2015-11-06,B004,0.5
56,13:50:03,132015-11-06B004,220,COMP20110,103.0,13,2015-11-06,B004,0.5
47,13:55:18,132015-11-06B004,220,COMP20110,103.0,13,2015-11-06,B004,0.5
133,14:00:37,142015-11-06B004,220,COMP10110,113.0,14,2015-11-06,B004,0.25
159,14:05:45,142015-11-06B004,220,COMP10110,113.0,14,2015-11-06,B004,0.25
162,14:10:31,142015-11-06B004,220,COMP10110,113.0,14,2015-11-06,B004,0.25
128,14:15:23,142015-11-06B004,220,COMP10110,113.0,14,2015-11-06,B004,0.25
123,14:20:24,142015-11-06B004,220,COMP10110,113.0,14,2015-11-06,B004,0.25
125,14:25:20,142015-11-06B004,220,COMP10110,113.0,14,2015-11-06,B004,0.25
127,14:30:21,142015-11-06B004,220,COMP10110,113.0,14,2015-11-06,B004,0.25
131,14:35:29,142015-11-06B004,220,COMP10110,113.0,14,2015-11-06,B004,0.25
132,14:40:56,142015-11-06B004,220,COMP10110,113.0,14,2015-11-06,B004,0.25
132,14:44:31,142015-11-06B004,220,COMP10110,113.0,14,2015-11-06,B004,0.25
177,14:51:01,142015-11-06B004,220,COMP10110,113.0,14,2015-11-06,B004,0.25
130,14:55:45,142015-11-06B004,220,COMP10110,113.0,14,2015-11-06,B004,0.25
24,15:01:01,152015-11-06B004,220,COMP30220,38.0,15,2015-11-06,B004,0.0
22,15:06:00,152015-11-06B004,220,COMP30220,38.0,15,2015-11-06,B004,0.0
13,15:10:40,152015-11-06B004,220,COMP30220,38.0,15,2015-11-06,B004,0.0
17,15:15:43,152015-11-06B004,220,COMP30220,38.0,15,2015-11-06,B004,0.0
12,15:20:45,152015-11-06B004,220,COMP30220,38.0,15,2015-11-06,B004,0.0
11,15:25:42,152015-11-06B004,220,COMP30220,38.0,15,2015-11-06,B004,0.0
8,15:30:45,152015-11-06B004,220,COMP30220,38.0,15,2015-11-06,B004,0.0
8,15:35:50,152015-11-06B004,220,COMP30220,38.0,15,2015-11-06,B004,0.0
7,15:40:57,152015-11-06B004,220,COMP30220,38.0,15,2015-11-06,B004,0.0
9,15:46:08,152015-11-06B004,220,COMP30220,38.0,15,2015-11-06,B004,0.0
5,15:51:09,152015-11-06B004,220,COMP30220,38.0,15,2015-11-06,B004,0.0
4,15:56:10,152015-11-06B004,220,COMP30220,38.0,15,2015-11-06,B004,0.0
4,16:01:17,162015-11-06B004,220,Vacant,-1.0,16,2015-11-06,B004,0.0
2,16:06:12,162015-11-06B004,220,Vacant,-1.0,16,2015-11-06,B004,0.0
3,16:11:16,162015-11-06B004,220,Vacant,-1.0,16,2015-11-06,B004,0.0
2,16:16:10,162015-11-06B004,220,Vacant,-1.0,16,2015-11-06,B004,0.0
2,16:21:15,162015-11-06B004,220,Vacant,-1.0,16,2015-11-06,B004,0.0
2,16:26:12,162015-11-06B004,220,Vacant,-1.0,16,2015-11-06,B004,0.0
1,16:31:22,162015-11-06B004,220,Vacant,-1.0,16,2015-11-06,B004,0.0
1,16:36:23,162015-11-06B004,220,Vacant,-1.0,16,2015-11-06,B004,0.0
0,16:41:27,162015-11-06B004,220,Vacant,-1.0,16,2015-11-06,B004,0.0
0,16:46:28,162015-11-06B004,220,Vacant,-1.0,16,2015-11-06,B004,0.0
0,16:51:28,162015-11-06B004,220,Vacant,-1.0,16,2015-11-06,B004,0.0
0,16:56:34,162015-11-06B004,220,Vacant,-1.0,16,2015-11-06,B004,0.0
16,09:03:44,92015-11-09B004,220,COMP30010,79.0,9,2015-11-09,B004,0.25
23,09:08:34,92015-11-09B004,220,COMP30010,79.0,9,2015-11-09,B004,0.25
23,09:13:32,92015-11-09B004,220,COMP30010,79.0,9,2015-11-09,B004,0.25
28,09:18:34,92015-11-09B004,220,COMP30010,79.0,9,2015-11-09,B004,0.25
28,09:23:37,92015-11-09B004,220,COMP30010,79.0,9,2015-11-09,B004,0.25
28,09:28:43,92015-11-09B004,220,COMP30010,79.0,9,2015-11-09,B004,0.25
30,09:33:41,92015-11-09B004,220,COMP30010,79.0,9,2015-11-09,B004,0.25
30,09:38:45,92015-11-09B004,220,COMP30010,79.0,9,2015-11-09,B004,0.25
31,09:43:59,92015-11-09B004,220,COMP30010,79.0,9,2015-11-09,B004,0.25
30,09:49:16,92015-11-09B004,220,COMP30010,79.0,9,2015-11-09,B004,0.25
14,09:54:34,92015-11-09B004,220,COMP30010,79.0,9,2015-11-09,B004,0.25
21,10:00:16,102015-11-09B004,220,IS40640,49.0,10,2015-11-09,B004,0.25
27,10:05:32,102015-11-09B004,220,IS40640,49.0,10,2015-11-09,B004,0.25
32,10:09:38,102015-11-09B004,220,IS40640,49.0,10,2015-11-09,B004,0.25
30,10:14:31,102015-11-09B004,220,IS40640,49.0,10,2015-11-09,B004,0.25
29,10:20:07,102015-11-09B004,220,IS40640,49.0,10,2015-11-09,B004,0.25
34,10:24:34,102015-11-09B004,220,IS40640,49.0,10,2015-11-09,B004,0.25
34,10:34:45,102015-11-09B004,220,IS40640,49.0,10,2015-11-09,B004,0.25
33,10:40:03,102015-11-09B004,220,IS40640,49.0,10,2015-11-09,B004,0.25
34,10:46:37,102015-11-09B004,220,IS40640,49.0,10,2015-11-09,B004,0.25
33,10:51:05,102015-11-09B004,220,IS40640,49.0,10,2015-11-09,B004,0.25
35,10:56:28,102015-11-09B004,220,IS40640,49.0,10,2015-11-09,B004,0.25
35,10:59:52,102015-11-09B004,220,IS40640,49.0,10,2015-11-09,B004,0.25
34,11:07:39,112015-11-09B004,220,IS40640,49.0,11,2015-11-09,B004,0.25
32,11:10:56,112015-11-09B004,220,IS40640,49.0,11,2015-11-09,B004,0.25
36,11:15:52,112015-11-09B004,220,IS40640,49.0,11,2015-11-09,B004,0.25
35,11:20:40,112015-11-09B004,220,IS40640,49.0,11,2015-11-09,B004,0.25
36,11:25:46,112015-11-09B004,220,IS40640,49.0,11,2015-11-09,B004,0.25
36,11:30:54,112015-11-09B004,220,IS40640,49.0,11,2015-11-09,B004,0.25
36,11:36:00,112015-11-09B004,220,IS40640,49.0,11,2015-11-09,B004,0.25
34,11:41:01,112015-11-09B004,220,IS40640,49.0,11,2015-11-09,B004,0.25
33,11:46:21,112015-11-09B004,220,IS40640,49.0,11,2015-11-09,B004,0.25
33,11:51:42,112015-11-09B004,220,IS40640,49.0,11,2015-11-09,B004,0.25
32,11:57:25,112015-11-09B004,220,IS40640,49.0,11,2015-11-09,B004,0.25
50,12:02:43,122015-11-09B004,220,COMP20020,98.0,12,2015-11-09,B004,0.25
62,12:07:29,122015-11-09B004,220,COMP20020,98.0,12,2015-11-09,B004,0.25
64,12:12:10,122015-11-09B004,220,COMP20020,98.0,12,2015-11-09,B004,0.25
65,12:17:04,122015-11-09B004,220,COMP20020,98.0,12,2015-11-09,B004,0.25
66,12:22:23,122015-11-09B004,220,COMP20020,98.0,12,2015-11-09,B004,0.25
68,12:27:15,122015-11-09B004,220,COMP20020,98.0,12,2015-11-09,B004,0.25
67,12:32:24,122015-11-09B004,220,COMP20020,98.0,12,2015-11-09,B004,0.25
67,12:37:20,122015-11-09B004,220,COMP20020,98.0,12,2015-11-09,B004,0.25
65,12:42:34,122015-11-09B004,220,COMP20020,98.0,12,2015-11-09,B004,0.25
66,12:47:41,122015-11-09B004,220,COMP20020,98.0,12,2015-11-09,B004,0.25
66,12:53:20,122015-11-09B004,220,COMP20020,98.0,12,2015-11-09,B004,0.25
26,12:58:57,122015-11-09B004,220,COMP20020,98.0,12,2015-11-09,B004,0.25
3,13:04:04,132015-11-09B004,220,Booked by School of CS (no other data available),,13,2015-11-09,B004,0.25
2,13:08:54,132015-11-09B004,220,Booked by School of CS (no other data available),,13,2015-11-09,B004,0.25
2,13:13:38,132015-11-09B004,220,Booked by School of CS (no other data available),,13,2015-11-09,B004,0.25
3,13:18:25,132015-11-09B004,220,Booked by School of CS (no other data available),,13,2015-11-09,B004,0.25
2,13:23:33,132015-11-09B004,220,Booked by School of CS (no other data available),,13,2015-11-09,B004,0.25
5,13:28:37,132015-11-09B004,220,Booked by School of CS (no other data available),,13,2015-11-09,B004,0.25
9,13:33:44,132015-11-09B004,220,Booked by School of CS (no other data available),,13,2015-11-09,B004,0.25
11,13:38:52,132015-11-09B004,220,Booked by School of CS (no other data available),,13,2015-11-09,B004,0.25
12,13:44:03,132015-11-09B004,220,Booked by School of CS (no other data available),,13,2015-11-09,B004,0.25
12,13:49:13,132015-11-09B004,220,Booked by School of CS (no other data available),,13,2015-11-09,B004,0.25
15,13:54:37,132015-11-09B004,220,Booked by School of CS (no other data available),,13,2015-11-09,B004,0.25
24,14:00:31,142015-11-09B004,220,SCI30060,66.0,14,2015-11-09,B004,0.25
42,14:05:31,142015-11-09B004,220,SCI30060,66.0,14,2015-11-09,B004,0.25
43,14:09:46,142015-11-09B004,220,SCI30060,66.0,14,2015-11-09,B004,0.25
42,14:14:31,142015-11-09B004,220,SCI30060,66.0,14,2015-11-09,B004,0.25
43,14:19:20,142015-11-09B004,220,SCI30060,66.0,14,2015-11-09,B004,0.25
42,14:24:23,142015-11-09B004,220,SCI30060,66.0,14,2015-11-09,B004,0.25
44,14:29:21,142015-11-09B004,220,SCI30060,66.0,14,2015-11-09,B004,0.25
43,14:34:31,142015-11-09B004,220,SCI30060,66.0,14,2015-11-09,B004,0.25
43,14:39:38,142015-11-09B004,220,SCI30060,66.0,14,2015-11-09,B004,0.25
45,14:45:02,142015-11-09B004,220,SCI30060,66.0,14,2015-11-09,B004,0.25
45,14:50:13,142015-11-09B004,220,SCI30060,66.0,14,2015-11-09,B004,0.25
44,14:55:49,142015-11-09B004,220,SCI30060,66.0,14,2015-11-09,B004,0.25
29,15:01:15,152015-11-09B004,220,COMP41110,19.0,15,2015-11-09,B004,0.5
52,15:06:13,152015-11-09B004,220,COMP41110,19.0,15,2015-11-09,B004,0.5
66,15:10:54,152015-11-09B004,220,COMP41110,19.0,15,2015-11-09,B004,0.5
74,15:15:24,152015-11-09B004,220,COMP41110,19.0,15,2015-11-09,B004,0.5
75,15:20:31,152015-11-09B004,220,COMP41110,19.0,15,2015-11-09,B004,0.5
79,15:25:37,152015-11-09B004,220,COMP41110,19.0,15,2015-11-09,B004,0.5
77,15:30:34,152015-11-09B004,220,COMP41110,19.0,15,2015-11-09,B004,0.5
81,15:35:46,152015-11-09B004,220,COMP41110,19.0,15,2015-11-09,B004,0.5
79,15:40:42,152015-11-09B004,220,COMP41110,19.0,15,2015-11-09,B004,0.5
78,15:45:50,152015-11-09B004,220,COMP41110,19.0,15,2015-11-09,B004,0.5
80,15:51:06,152015-11-09B004,220,COMP41110,19.0,15,2015-11-09,B004,0.5
78,15:56:39,152015-11-09B004,220,COMP41110,19.0,15,2015-11-09,B004,0.5
59,16:01:53,162015-11-09B004,220,Vacant,-1.0,16,2015-11-09,B004,0.25
27,16:06:39,162015-11-09B004,220,Vacant,-1.0,16,2015-11-09,B004,0.25
11,16:11:25,162015-11-09B004,220,Vacant,-1.0,16,2015-11-09,B004,0.25
8,16:16:38,162015-11-09B004,220,Vacant,-1.0,16,2015-11-09,B004,0.25
7,16:21:21,162015-11-09B004,220,Vacant,-1.0,16,2015-11-09,B004,0.25
9,16:26:24,162015-11-09B004,220,Vacant,-1.0,16,2015-11-09,B004,0.25
6,16:31:37,162015-11-09B004,220,Vacant,-1.0,16,2015-11-09,B004,0.25
5,16:36:41,162015-11-09B004,220,Vacant,-1.0,16,2015-11-09,B004,0.25
6,16:41:46,162015-11-09B004,220,Vacant,-1.0,16,2015-11-09,B004,0.25
5,16:46:48,162015-11-09B004,220,Vacant,-1.0,16,2015-11-09,B004,0.25
6,16:51:58,162015-11-09B004,220,Vacant,-1.0,16,2015-11-09,B004,0.25
6,16:57:04,162015-11-09B004,220,Vacant,-1.0,16,2015-11-09,B004,0.25
51,09:03:59,92015-11-10B004,220,COMP41450 & COMP30120,143.0,9,2015-11-10,B004,0.25
68,09:09:19,92015-11-10B004,220,COMP41450 & COMP30120,143.0,9,2015-11-10,B004,0.25
64,09:13:34,92015-11-10B004,220,COMP41450 & COMP30120,143.0,9,2015-11-10,B004,0.25
65,09:18:48,92015-11-10B004,220,COMP41450 & COMP30120,143.0,9,2015-11-10,B004,0.25
69,09:23:22,92015-11-10B004,220,COMP41450 & COMP30120,143.0,9,2015-11-10,B004,0.25
67,09:28:23,92015-11-10B004,220,COMP41450 & COMP30120,143.0,9,2015-11-10,B004,0.25
70,09:33:32,92015-11-10B004,220,COMP41450 & COMP30120,143.0,9,2015-11-10,B004,0.25
68,09:38:33,92015-11-10B004,220,COMP41450 & COMP30120,143.0,9,2015-11-10,B004,0.25
68,09:43:46,92015-11-10B004,220,COMP41450 & COMP30120,143.0,9,2015-11-10,B004,0.25
68,09:48:39,92015-11-10B004,220,COMP41450 & COMP30120,143.0,9,2015-11-10,B004,0.25
24,09:55:38,92015-11-10B004,220,COMP41450 & COMP30120,143.0,9,2015-11-10,B004,0.25
34,10:00:54,102015-11-10B004,220,COMP10130,112.0,10,2015-11-10,B004,0.25
71,10:05:33,102015-11-10B004,220,COMP10130,112.0,10,2015-11-10,B004,0.25
108,10:09:43,102015-11-10B004,220,COMP10130,112.0,10,2015-11-10,B004,0.25
116,10:14:28,102015-11-10B004,220,COMP10130,112.0,10,2015-11-10,B004,0.25
118,10:19:26,102015-11-10B004,220,COMP10130,112.0,10,2015-11-10,B004,0.25
122,10:24:46,102015-11-10B004,220,COMP10130,112.0,10,2015-11-10,B004,0.25
121,10:30:27,102015-11-10B004,220,COMP10130,112.0,10,2015-11-10,B004,0.25
126,10:35:07,102015-11-10B004,220,COMP10130,112.0,10,2015-11-10,B004,0.25
128,10:40:39,102015-11-10B004,220,COMP10130,112.0,10,2015-11-10,B004,0.25
127,10:45:25,102015-11-10B004,220,COMP10130,112.0,10,2015-11-10,B004,0.25
127,10:50:28,102015-11-10B004,220,COMP10130,112.0,10,2015-11-10,B004,0.25
127,10:55:57,102015-11-10B004,220,COMP10130,112.0,10,2015-11-10,B004,0.25
49,11:02:17,112015-11-10B004,220,COMP20070,107.0,11,2015-11-10,B004,0.25
51,11:06:40,112015-11-10B004,220,COMP20070,107.0,11,2015-11-10,B004,0.25
54,11:11:06,112015-11-10B004,220,COMP20070,107.0,11,2015-11-10,B004,0.25
62,11:16:29,112015-11-10B004,220,COMP20070,107.0,11,2015-11-10,B004,0.25
63,11:20:54,112015-11-10B004,220,COMP20070,107.0,11,2015-11-10,B004,0.25
70,11:26:41,112015-11-10B004,220,COMP20070,107.0,11,2015-11-10,B004,0.25
75,11:31:10,112015-11-10B004,220,COMP20070,107.0,11,2015-11-10,B004,0.25
75,11:36:38,112015-11-10B004,220,COMP20070,107.0,11,2015-11-10,B004,0.25
73,11:41:29,112015-11-10B004,220,COMP20070,107.0,11,2015-11-10,B004,0.25
48,11:46:28,112015-11-10B004,220,COMP20070,107.0,11,2015-11-10,B004,0.25
11,11:52:32,112015-11-10B004,220,COMP20070,107.0,11,2015-11-10,B004,0.25
14,11:57:59,112015-11-10B004,220,COMP20070,107.0,11,2015-11-10,B004,0.25
91,12:08:32,122015-11-10B004,220,COMP30080,139.0,12,2015-11-10,B004,0.25
87,12:12:09,122015-11-10B004,220,COMP30080,139.0,12,2015-11-10,B004,0.25
88,12:17:05,122015-11-10B004,220,COMP30080,139.0,12,2015-11-10,B004,0.25
88,12:22:02,122015-11-10B004,220,COMP30080,139.0,12,2015-11-10,B004,0.25
92,12:27:10,122015-11-10B004,220,COMP30080,139.0,12,2015-11-10,B004,0.25
95,12:32:21,122015-11-10B004,220,COMP30080,139.0,12,2015-11-10,B004,0.25
94,12:37:31,122015-11-10B004,220,COMP30080,139.0,12,2015-11-10,B004,0.25
91,12:42:48,122015-11-10B004,220,COMP30080,139.0,12,2015-11-10,B004,0.25
94,12:47:58,122015-11-10B004,220,COMP30080,139.0,12,2015-11-10,B004,0.25
93,12:53:40,122015-11-10B004,220,COMP30080,139.0,12,2015-11-10,B004,0.25
49,12:59:12,122015-11-10B004,220,COMP30080,139.0,12,2015-11-10,B004,0.25
60,13:04:43,132015-11-10B004,220,COMP20110,103.0,13,2015-11-10,B004,0.25
67,13:09:29,132015-11-10B004,220,COMP20110,103.0,13,2015-11-10,B004,0.25
61,13:13:49,132015-11-10B004,220,COMP20110,103.0,13,2015-11-10,B004,0.25
57,13:18:44,132015-11-10B004,220,COMP20110,103.0,13,2015-11-10,B004,0.25
63,13:23:36,132015-11-10B004,220,COMP20110,103.0,13,2015-11-10,B004,0.25
68,13:28:33,132015-11-10B004,220,COMP20110,103.0,13,2015-11-10,B004,0.25
64,13:33:39,132015-11-10B004,220,COMP20110,103.0,13,2015-11-10,B004,0.25
64,13:38:48,132015-11-10B004,220,COMP20110,103.0,13,2015-11-10,B004,0.25
23,13:44:17,132015-11-10B004,220,COMP20110,103.0,13,2015-11-10,B004,0.25
14,13:49:28,132015-11-10B004,220,COMP20110,103.0,13,2015-11-10,B004,0.25
28,13:55:14,132015-11-10B004,220,COMP20110,103.0,13,2015-11-10,B004,0.25
42,14:00:54,142015-11-10B004,220,STAT40150,0.0,14,2015-11-10,B004,0.5
69,14:05:40,142015-11-10B004,220,STAT40150,0.0,14,2015-11-10,B004,0.5
65,14:09:56,142015-11-10B004,220,STAT40150,0.0,14,2015-11-10,B004,0.5
69,14:14:45,142015-11-10B004,220,STAT40150,0.0,14,2015-11-10,B004,0.5
67,14:19:45,142015-11-10B004,220,STAT40150,0.0,14,2015-11-10,B004,0.5
67,14:24:43,142015-11-10B004,220,STAT40150,0.0,14,2015-11-10,B004,0.5
75,14:35:05,142015-11-10B004,220,STAT40150,0.0,14,2015-11-10,B004,0.5
75,14:40:14,142015-11-10B004,220,STAT40150,0.0,14,2015-11-10,B004,0.5
72,14:45:30,142015-11-10B004,220,STAT40150,0.0,14,2015-11-10,B004,0.5
72,14:51:09,142015-11-10B004,220,STAT40150,0.0,14,2015-11-10,B004,0.5
58,14:56:22,142015-11-10B004,220,STAT40150,0.0,14,2015-11-10,B004,0.5
